CustomerID,Age,Sex,Job,Marital_Status,Education_Level,Credit_Default,Housing_Loan,Personal_Loan,Contact_Method,Contact_Month,Contact_WeekDay,NoContacts_Current_Campaign,Pdays,NoContacts_PrevCampaigns,Prev_Outcome,Emp_Var_Rate,Monthly_CPI,Monthly_CCI,Euribor3m,No_Employed,Outcome
jcx764gx,49,F,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
vtz777rh,25,M,technician,single,professional.course,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.431,-33,0.825,5017.5,0
flp758zq,33,M,admin.,divorced,university.degree,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
jzt566yx,37,F,unemployed,married,university.degree,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
rsl835nu,38,M,technician,married,professional.course,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1
caw642cq,34,F,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
mva581is,36,F,housemaid,married,basic.4y,no,no,yes,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
ryo886fg,45,F,blue-collar,married,professional.course,no,no,no,cellular,may,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
oyc652eb,37,M,self-employed,single,university.degree,no,no,no,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0
exx357ly,54,M,housemaid,divorced,basic.9y,no,no,no,telephone,feb,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
nim797wk,21,F,blue-collar,single,high.school,unknown,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.965,5228.1,0
ixr622yn,41,F,services,divorced,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
jzo741ul,39,F,housemaid,married,high.school,no,yes,no,telephone,nov,mon,3,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
bdl426qp,39,F,admin.,married,university.degree,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
oha988ay,45,F,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.966,5228.1,0
qay154xz,51,F,housemaid,divorced,professional.course,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.957,5228.1,0
aon816oj,48,F,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
kfm245lt,45,M,self-employed,single,university.degree,no,no,no,telephone,jun,wed,1,999,0,nonexistent,-2.9,92.893,-40.8,1.25,5076.2,0
blg396eu,46,M,admin.,divorced,university.degree,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
pqf841ey,33,F,blue-collar,married,unknown,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
kzs115ib,32,M,blue-collar,married,high.school,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.354,5099.1,1
xkl581vc,56,M,admin.,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.967,5228.1,0
mqa624km,45,F,admin.,divorced,high.school,no,yes,yes,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
szz563hs,42,F,admin.,single,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
pro442ut,45,M,admin.,married,professional.course,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
gqc277jt,38,M,management,divorced,university.degree,unknown,unknown,unknown,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
rbs897kz,44,F,admin.,married,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
rdx997mk,27,F,blue-collar,married,unknown,no,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
ufr416hq,40,F,blue-collar,married,high.school,no,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
lvj215jx,53,F,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
owy766fb,40,M,entrepreneur,married,university.degree,no,yes,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
mhi115qw,30,M,technician,single,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
mpc184vu,37,M,services,married,high.school,no,yes,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
giq562td,52,M,technician,married,basic.4y,unknown,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.967,5228.1,0
hzx793bx,35,F,technician,married,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
ndy737hq,35,M,admin.,married,university.degree,no,no,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.994,-36.4,4.968,5228.1,0
ddx396pl,42,F,admin.,divorced,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.431,-29.8,0.88,5076.2,1
kcp226vi,33,M,technician,married,university.degree,no,no,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,1
qic257im,44,M,technician,married,professional.course,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
rny666zf,56,M,retired,married,professional.course,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
slc914so,39,M,self-employed,married,university.degree,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.959,5228.1,0
crp993jk,33,M,management,single,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
sgp617io,35,M,services,married,high.school,no,no,no,cellular,may,wed,8,999,1,failure,-1.7,94.215,-41.8,1.334,5099.1,0
pva124lb,57,M,housemaid,married,basic.4y,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.97,5228.1,0
ebv464oa,58,M,technician,married,university.degree,no,no,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
tge737qc,35,F,admin.,married,high.school,no,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
uxm729lw,27,F,blue-collar,married,unknown,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.963,-46.2,1.334,5099.1,0
piv541jf,35,F,technician,single,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1
eso119kx,29,F,technician,single,professional.course,no,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
pbj329wf,48,F,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
cws773wa,29,F,entrepreneur,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1
kim355sw,30,M,services,single,high.school,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
uvi514ld,29,F,management,single,unknown,unknown,yes,no,cellular,mar,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
cep371nf,41,M,technician,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
rvm497am,53,F,self-employed,married,university.degree,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
yoa327nz,44,F,housemaid,married,basic.6y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
jov664iw,49,F,services,married,unknown,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0
oci128or,40,M,admin.,single,university.degree,no,yes,no,cellular,oct,fri,1,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,1
qiu498sm,34,F,blue-collar,married,high.school,unknown,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
twh739st,26,F,technician,married,university.degree,no,yes,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
ots218tg,52,F,retired,married,university.degree,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1
kax327mr,43,F,housemaid,married,basic.4y,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
plt516hs,29,F,technician,single,professional.course,no,yes,no,telephone,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
ssb277hy,25,F,blue-collar,married,basic.9y,no,no,no,telephone,feb,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
eks578rw,32,M,admin.,single,university.degree,no,no,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
twa992fa,30,F,blue-collar,single,basic.6y,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
xwh618cl,49,M,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.96,5228.1,0
urp877js,51,M,retired,married,basic.4y,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
ijr843mt,33,F,unemployed,divorced,professional.course,no,no,no,cellular,nov,tue,5,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
rba452cv,50,M,self-employed,married,university.degree,unknown,yes,no,cellular,sep,fri,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
btd258gh,35,M,blue-collar,married,basic.6y,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
jwi617yh,43,M,admin.,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
xvu142xp,32,F,services,married,professional.course,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
vns762zh,88,F,retired,divorced,university.degree,no,yes,no,cellular,aug,wed,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,0
wbi748lw,53,F,housemaid,married,high.school,no,yes,no,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
lcs315rj,32,F,admin.,single,university.degree,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
nsl364cg,33,F,admin.,single,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0
wyt574je,25,F,admin.,married,university.degree,no,no,no,telephone,aug,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
ljv866ts,48,M,admin.,married,basic.9y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
ajo926mj,57,F,retired,married,basic.4y,no,yes,yes,cellular,jul,tue,7,999,0,nonexistent,-1.7,94.199,-40.3,0.899,4991.6,0
sga931rz,46,F,blue-collar,married,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
pfl662ma,35,F,admin.,married,university.degree,unknown,no,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
eij125qi,44,F,admin.,divorced,university.degree,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
gfn914xe,43,F,admin.,married,high.school,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.1,93.918,-42.7,4.857,5191,0
hua178nb,25,F,blue-collar,single,high.school,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
yiq281xf,39,M,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,13,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
bxn131jp,37,F,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
rhe748ry,31,M,services,single,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.965,5228.1,0
yqu517pe,28,M,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
gos464po,80,M,admin.,married,university.degree,no,yes,no,cellular,aug,fri,16,3,2,success,-2.9,92.201,-31.4,0.883,5076.2,1
teu496ox,19,F,student,single,unknown,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.755,5076.2,1
zzl847od,36,M,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
jwk121mv,25,F,technician,married,professional.course,no,no,no,cellular,jun,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
vai648mw,64,M,retired,married,professional.course,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
lmf187dr,43,M,self-employed,married,basic.9y,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.866,5228.1,0
dgg847fn,41,F,technician,married,university.degree,no,yes,yes,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.865,5228.1,0
mdp917ht,44,M,admin.,married,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
bjo187bp,41,F,technician,single,high.school,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
hzp816dh,36,F,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
lmi899xa,52,F,self-employed,divorced,university.degree,no,yes,no,telephone,apr,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
uqk799sw,52,F,technician,married,professional.course,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
dvs492wy,32,M,admin.,married,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.959,5228.1,0
wci594vb,31,F,technician,married,professional.course,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
lgv873qe,44,F,services,married,high.school,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
owr242zj,51,F,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.96,5228.1,0
kav426ut,58,M,housemaid,married,basic.4y,unknown,yes,no,cellular,may,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
iwm492ud,41,M,management,divorced,university.degree,no,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.372,5099.1,0
fvn529ez,40,F,admin.,single,high.school,no,yes,yes,cellular,apr,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
kes722lf,51,M,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,13,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
oqc222ft,28,F,student,single,university.degree,no,no,no,telephone,may,thu,6,999,0,nonexistent,-1.8,92.893,-46.2,1.262,5099.1,0
txr561yg,38,M,admin.,married,high.school,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
vcr675wo,52,F,management,married,unknown,no,yes,no,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
nlv443bc,30,F,admin.,single,university.degree,no,no,no,cellular,apr,thu,1,12,2,failure,-1.8,93.369,-34.8,0.708,5008.7,1
mez332qr,29,M,technician,married,professional.course,no,unknown,unknown,cellular,aug,thu,3,999,0,nonexistent,-2.9,92.201,-31.4,1.044,5076.2,1
jcc992bq,25,F,blue-collar,single,basic.6y,no,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
nak915mu,50,F,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.866,5228.1,0
xdb426ki,57,M,self-employed,married,university.degree,no,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
zcm543iq,40,F,self-employed,married,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
ujw553pa,54,M,admin.,divorced,university.degree,no,yes,no,cellular,mar,fri,1,999,1,failure,-1.8,93.369,-34.8,0.739,5008.7,0
qsp851ma,56,F,admin.,married,basic.4y,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
dte358jt,45,F,admin.,divorced,university.degree,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
qst371jd,56,F,admin.,married,high.school,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
pua331jp,26,M,unknown,single,university.degree,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
kru464as,32,F,services,single,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.1,94.055,-41.8,4.855,5191,0
zrh936jl,47,F,technician,single,professional.course,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
mmy759yp,39,F,management,single,professional.course,no,yes,no,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
uut434yx,46,M,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.968,5228.1,1
bsp364kt,28,F,admin.,single,university.degree,no,yes,no,cellular,oct,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
sxd113sb,50,M,entrepreneur,divorced,university.degree,no,yes,yes,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
kyd956py,42,F,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
aut876iy,29,F,admin.,single,university.degree,no,yes,no,cellular,sep,thu,1,10,1,success,-1.8,93.075,-47.1,1.313,5099.1,0
rzq512jt,29,F,blue-collar,single,basic.9y,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
juo859ta,35,F,admin.,single,high.school,no,yes,yes,cellular,aug,fri,2,2,2,success,-2.9,92.201,-31.4,0.904,5076.2,1
myq623ps,39,M,services,married,high.school,no,no,no,cellular,apr,mon,1,999,1,failure,-2.9,92.379,-33,0.754,5017.5,0
fyu337rw,41,F,admin.,married,basic.9y,no,yes,no,telephone,apr,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
gbr938mf,44,F,technician,single,high.school,no,no,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
hzi887fd,32,M,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,93.876,-40,0.635,5008.7,1
hpz515ds,28,F,admin.,married,high.school,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
vur653gd,73,F,retired,divorced,high.school,no,yes,no,cellular,nov,tue,2,999,1,failure,-3.4,92.649,-29.8,0.719,5017.5,1
mgs382ra,27,M,technician,single,professional.course,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
zfk487ji,36,F,technician,single,high.school,no,no,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
gcc219be,54,M,admin.,divorced,high.school,no,no,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.26,5099.1,0
bne528wq,31,F,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
oss399iz,34,F,entrepreneur,single,university.degree,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
yce268zp,26,M,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,18,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
zsr119ch,36,F,technician,single,professional.course,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
gaz572kp,33,M,entrepreneur,married,high.school,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.7,94.199,-37.5,0.719,4991.6,0
jjl937fn,58,M,blue-collar,single,basic.4y,unknown,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
meb873pe,28,M,services,married,basic.6y,no,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.963,-46.2,1.266,5099.1,0
xuj951bm,40,F,services,married,high.school,no,yes,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
euy812vm,28,F,self-employed,single,basic.9y,no,yes,no,telephone,jul,mon,31,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
lsf744bk,33,M,services,married,high.school,unknown,no,yes,telephone,feb,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
bvl675ru,33,M,blue-collar,married,basic.6y,unknown,no,yes,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
jbn619hh,52,M,services,married,basic.9y,unknown,no,no,telephone,apr,thu,4,999,1,failure,-1.7,94.199,-37.5,0.825,4991.6,1
jkj896ni,39,F,technician,married,unknown,no,no,yes,telephone,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
tah994iu,45,M,management,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
ahc125vk,35,F,admin.,married,university.degree,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.646,5017.5,1
yoy221is,51,M,technician,married,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
nba119xq,23,F,services,single,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
aid945uc,39,M,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
ynb912ho,43,F,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.866,5228.1,0
qhn241tm,24,M,admin.,single,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0
xqg282xq,40,F,management,single,high.school,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,1
yrd425rz,53,F,blue-collar,married,professional.course,unknown,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
rng555ij,33,M,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
vty863an,56,M,retired,married,basic.4y,no,no,yes,telephone,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
rmi289jh,37,M,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
llw748zx,29,F,technician,single,university.degree,no,no,no,cellular,aug,wed,1,2,2,success,-1.7,94.027,-38.3,0.879,4991.6,0
vjw973hg,44,F,entrepreneur,married,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.281,5099.1,0
cyu835ii,56,M,management,married,high.school,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
snl428mw,57,F,blue-collar,married,unknown,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.966,5228.1,0
